"region","year","e_r","e_f","e_m","e_02","e_34","e_58","f_02","f_34","f_58","m_02","m_34","m_58","gva","lag_gva","laglag_gva","laglaglag_gva","lag_r_15_24","lag_r_25_44","lag_r_45_64","lag_pop_02","lag_pop_58","lag_r_f_m_02","lag_r_f_m_58"
"DEA4","2012",72.5,66.4,78.7,53.9,78.2,89.7,46.6,72.4,85.5,62,84.1,93.1,0.7,4.6,2.9,-6.2,0.186396318665516,0.387281080181039,0.426322601153444,16.5,62.2,2.21476510067114,1.61825726141079
"DEA4","2013",72.9,67.3,78.3,52.3,78.4,89.7,45.1,73.4,85.2,60.2,83.5,93.6,1,0.7,4.6,2.9,0.184760917415803,0.378646726305394,0.436592356278803,16.2,60.8,2.26573426573427,1.55859375
"DEA4","2014",72.7,66.9,78.4,46.1,78.5,87.9,39.2,73.6,83.9,53.4,83.9,90.8,3,1,0.7,4.6,0.183643709318966,0.371638786711371,0.444717503969663,16.3,60.5,2.22602739726027,1.58167330677291
"DEA4","2015",73.1,68.5,77.6,46.5,79.9,86.9,41.8,75.7,82.7,51.3,84.2,90.1,-0.2,3,1,0.7,0.181572168732668,0.366865473624132,0.4515623576432,16.2,62.1,2.1523178807947,1.5875486381323
"DEA4","2016",73.8,69.3,78.1,46.7,80.4,87.9,41.8,76.6,83.5,51.6,84.4,91.1,2,-0.2,3,1,0.180702713145371,0.363615452442718,0.455681834411911,17.1,60.9,2.1375,1.6425702811245
"DEA4","2017",74.1,70,78.2,46.2,80.8,88.5,41.5,77.5,83.7,50.9,84.4,92.1,1.5,2,-0.2,3,0.182254141567102,0.364843149791338,0.45290270864156,16.8,60.2,2.16129032258065,1.57620817843866
"DEA5","2006",63.3,56,70.6,39.7,70.2,84,32.9,64.5,77.2,47.6,76.2,88.2,2.6,,,,0.175150372492327,0.432199367120568,0.392650260387104,21.4,61,2.33879781420765,1.84331797235023
"DEA5","2007",64.5,57,71.9,41,71.5,85.5,34.2,65,79.9,48.6,78.1,89.2,2.8,2.6,,,0.177504186957044,0.426896645753927,0.395599167289029,21.7,61.7,2.39779005524862,1.87019230769231
"DEA5","2008",66.1,58.5,73.5,42.7,72.5,85.7,35.2,66.2,79.8,51,78.9,89.6,1.5,2.8,2.6,,0.179071292175809,0.420672600168826,0.400256107655365,21.7,61.2,2.35869565217391,1.88038277511962
"DEA5","2009",65.9,59.3,72.3,40.7,72.5,86.5,34.4,67.1,82.4,47.8,78,89.3,-7.2,1.5,2.8,2.6,0.179455391055786,0.413045383530062,0.407499225414151,20.7,60.6,2.33898305084746,1.77631578947368
"DEA5","2010",66.5,59.9,73.2,42.2,72.6,86.6,35.7,67.1,83.1,49.8,78.4,88.9,4.4,-7.2,1.5,2.8,0.179852797509645,0.403796383686851,0.416350818803504,20.4,59.5,2.31818181818182,1.73029045643154
"DEA5","2011",68.6,62.6,74.6,49,74.5,87.7,42.2,69.4,83.7,57.2,79.8,90.7,3.2,4.4,-7.2,1.5,0.179804392851922,0.394369182982186,0.425826424165892,19.9,60.5,2.34117647058824,1.72033898305085
"DEA5","2012",68.7,62.4,75,48.2,74.6,87.6,39.8,69.3,83.3,58.2,80,90.9,-0.7,3.2,4.4,-7.2,0.175799197940001,0.383594934070121,0.440605867989878,18.8,60.2,2.36477987421384,1.65702479338843
"DEA5","2013",69.2,63.9,74.4,49.3,75,86.7,42.7,70.6,82.1,57.1,79.5,90.2,-0.4,-0.7,3.2,4.4,0.174923778860027,0.375259587547315,0.449816633592657,18.7,59.6,2.33125,1.6425702811245
"DEA5","2014",70.1,65,75.2,42.6,75.9,88.5,37.4,71.9,84.9,48.5,80.1,90.9,2.2,-0.4,-0.7,3.2,0.174346967528602,0.368853576374897,0.456799456096501,18,59.8,2.32258064516129,1.61023622047244
"DEA5","2015",69.9,65.3,74.4,43.5,75.7,87,39.2,72.4,82.6,48.3,79.1,90.1,0.1,2.2,-0.4,-0.7,0.173111756997254,0.363980102825188,0.462908140177557,17.6,61.5,2.36241610738255,1.58893280632411
"DEA5","2016",69.9,65.3,74.5,42.9,76.4,87.2,36.7,73.4,83.3,49.6,79.5,90.1,0.8,0.1,2.2,-0.4,0.172688075772212,0.361196728018112,0.466115196209676,18,59.9,2.34415584415584,1.58333333333333
"DEA5","2017",70.7,66.5,74.7,43.1,77,88,37.6,74,84.6,48.7,80.1,90.5,2.1,0.8,0.1,2.2,0.174331519550361,0.362748548190177,0.462919932259462,19.4,57.8,2.23563218390805,1.65909090909091
"DEB1","2006",69.7,62.3,77,46.2,75.7,87.7,40.4,69.2,83.3,53.3,82.2,90.2,3.5,,,,0.178301422372008,0.424619135659577,0.397079441968415,18.4,63.2,2.56643356643357,1.60337552742616
"DEB1","2007",71.7,65.1,78.2,48,77.1,89.7,43,71.4,85.4,54,83,92.2,1.7,3.5,,,0.179888969119727,0.418277422397033,0.40183360848324,18.4,63.1,2.52054794520548,1.61344537815126
"DEB1","2008",71.6,63.9,79.3,48.7,76.9,89.3,42.5,70,84,55.8,84.5,92.2,0.2,1.7,3.5,,0.180270856893276,0.410513570014426,0.409215573092298,16.8,64.6,2.54961832061069,1.54583333333333
"DEB1","2009",71.2,64.6,77.7,49.9,75.8,89.1,44.3,70.3,83.5,56.5,81.5,92.7,-6.2,0.2,1.7,3.5,0.180187454286959,0.401241340203644,0.418571205509397,17.1,63.4,2.52592592592593,1.52529182879377
"DEB1","2010",72.9,66.1,79.7,50.6,77.2,90.1,45,71.3,84.8,57.3,83.5,93.5,4.1,-6.2,0.2,1.7,0.180496985543196,0.390387375498239,0.429115638958565,17.6,62.8,2.41780821917808,1.61087866108787
"DEB1","2011",73.8,67.2,80.2,57.8,78.3,88,50.8,72.8,82.5,66.2,83.9,91.8,3,4.1,-6.2,0.2,0.179766197396228,0.379984681255059,0.440249121348713,16.7,62.6,2.46666666666667,1.53359683794466
"DEB1","2012",73.5,67.7,79.2,56.6,78.2,88.1,50.4,72.7,83.5,64,83.8,91.4,0.7,3,4.1,-6.2,0.174398156070186,0.366775864805969,0.458825979123845,16.1,61.5,2.48837209302326,1.48134328358209
"DEB1","2013",74.2,68.5,79.8,58.2,78.8,89.6,52.8,73.9,84.2,64.6,83.8,93.4,0.3,0.7,3,4.1,0.172592808142847,0.357205065339244,0.470202126517909,15.7,60.8,2.453125,1.46545454545455
"DEB1","2014",74.1,68.4,79.5,48.5,79.5,88.2,42.8,75.2,84.2,55,84.1,90.5,2.9,0.3,0.7,3,0.171593430247744,0.349784900389316,0.47862166936294,16.5,60.7,2.41605839416058,1.50740740740741
"DEB1","2015",74.5,69.3,79.7,48,80.9,88.3,43.8,77.1,82.5,53,84.9,91.6,1,2.9,0.3,0.7,0.16959709383225,0.345055731183618,0.485347174984131,15.1,63,2.4047619047619,1.45818181818182
"DEB1","2016",75.2,71.5,78.8,50.8,80.7,89.5,46.5,77.6,88,55.2,84.2,90.6,0.8,1,2.9,0.3,0.168129243707744,0.343376580892743,0.488494175399513,15.4,62.3,2.45238095238095,1.45487364620939
"DEB1","2017",75.2,71,79.4,50.3,80.8,89,47.2,77.2,83.5,53.4,84.7,92.7,3.3,0.8,1,2.9,0.167980116454293,0.345189230501425,0.486830653044282,16.9,59.9,2.22368421052632,1.54480286738351
"DEB2","2006",70.8,63.6,77.7,49.9,75.4,84.6,45.7,69.8,76.3,56,80.5,89.6,2.5,,,,0.182865876821196,0.436805881666751,0.380328241512053,16.5,61.5,3.27722772277228,1.36462093862816
"DEB2","2007",72.6,65.3,79.4,50.2,77.2,86.5,45.9,71.7,77,55.9,82.5,92,2.7,2.5,,,0.183969916604943,0.432139933367919,0.383890150027139,16.4,63.1,3.14150943396226,1.42570281124498
"DEB2","2008",74.6,69.6,79.5,55.9,77.7,86.5,53.3,73.6,78.8,58.9,81.8,91.6,1.5,2.7,2.5,,0.189636248442106,0.424026818088527,0.386336933469367,15.1,62.8,3.05,1.36363636363636
"DEB2","2009",74.1,68.4,79.4,49.5,77.8,89.7,45.9,73,85.4,54,82.3,92.8,-5.4,1.5,2.7,2.5,0.188601582488392,0.416131668719795,0.395266748791813,13.8,63,2.60747663551402,1.39483394833948
"DEB2","2010",75.6,71.7,79.4,52.6,79.4,89.4,49.4,77.3,84.3,56.6,81.4,93,3.7,-5.4,1.5,2.7,0.188314678379144,0.405644894682157,0.406040426938698,13.7,60.7,2.88541666666667,1.32876712328767
"DEB2","2011",74.8,68.8,80.7,59.7,77.4,87.6,51.9,73.1,83.6,70.3,81.6,90.6,4.2,3.7,-5.4,1.5,0.186978292236015,0.395531570235253,0.417490137528732,13.9,61.8,2.68269230769231,1.36619718309859
"DEB2","2012",75.6,69.9,81.3,55.8,80.2,87.7,46.4,76.5,82.7,68,83.9,91.5,0.6,4.2,3.7,-5.4,0.186337488570205,0.379107492158293,0.434555019271502,13.7,59.8,2.80612244897959,1.32450331125828
"DEB2","2013",75.8,69.8,81.7,53.9,80.9,87.3,43.7,77.5,82.4,66.5,84.2,91.3,1.3,0.6,4.2,3.7,0.183841845329801,0.37064693092972,0.445511223740479,13.3,59.1,2.74226804123711,1.31391585760518
"DEB2","2014",77.6,71.9,83.5,52.8,81.5,88.8,45.3,78,84,63.2,85.2,92,1.2,1.3,0.6,4.2,0.18146932027577,0.364818631137236,0.453712048586993,13.7,58.8,2.85416666666667,1.31372549019608
"DEB2","2015",76.7,72.1,81.1,52.3,79.8,90.3,45.9,78.3,85.1,61.1,81.4,93.8,1.5,1.2,1.3,0.6,0.178540329972502,0.361477428964253,0.459982241063245,12,62.2,2.88095238095238,1.27361563517915
"DEB2","2016",76.9,73.5,80.3,54.5,80.9,88.4,52.1,77.1,87.1,56.9,85,89.4,2.2,1.5,1.2,1.3,0.17683024388014,0.360506045576101,0.462663710543759,13,61.8,2.89010989010989,1.30434782608696
"DEB2","2017",77.9,75.2,80.4,55.6,80.4,90.1,53,78,88.8,58.2,83,91.1,0.1,2.2,1.5,1.2,0.17919266137252,0.363635599959678,0.457171738667802,13.8,60.2,2.27049180327869,1.40802675585284
"DEB3","2006",67.6,61.6,73.6,45.4,72.1,87.2,40.8,67.3,83.8,51.1,77,89.4,4.1,,,,0.170978040194453,0.43582931326715,0.393192646538397,20.8,55.5,2.54878048780488,1.5503355704698
"DEB3","2007",70.2,63.9,76.5,47.3,74.4,88.6,42.2,69.4,83.9,53.6,79.6,91.6,3.9,4.1,,,0.174289492800864,0.429151191163596,0.396559316035539,20.4,56.4,2.47272727272727,1.57491289198606
"DEB3","2008",70.7,64,77.2,47.1,75.1,87.5,40.3,70.4,82.6,55.4,80,90.5,0.3,3.9,4.1,,0.176127780105189,0.421435681678843,0.402436538215968,18.2,58.2,2.55244755244755,1.49652777777778
"DEB3","2009",70.4,64.7,76,46.4,74.9,87.3,41.7,70.7,82.4,52.2,79.2,90.6,-5.2,0.3,3.9,4.1,0.17610844976018,0.412577980733776,0.411313569506044,17.6,56.9,2.56521739130435,1.44372990353698
"DEB3","2010",70.8,65.5,76.1,47,74.5,88.2,42.1,70.8,84.2,52.7,78.6,90.7,6.8,-5.2,0.3,3.9,0.175659809535805,0.402336492741758,0.422003697722437,17.3,57.3,2.58208955223881,1.43790849673203
"DEB3","2011",71.6,66.5,76.9,53.6,75.1,87.6,47,72,82.9,62.2,78.4,91.1,2.7,6.8,-5.2,0.3,0.175446588651315,0.392672510676557,0.431880900672129,17.3,56.4,2.5,1.42857142857143
"DEB3","2012",72.6,67.2,78.2,54,76.4,87.8,47.8,72.4,83.8,63,80.6,90.8,2,2.7,6.8,-5.2,0.175123231363195,0.379775830156383,0.445100938480421,16.4,56.2,2.58730158730159,1.38769230769231
"DEB3","2013",73.2,68.3,78.2,54.2,76.8,89,48.1,73.1,85.3,62.3,80.6,91.8,-0.5,2,2.7,6.8,0.173560177858166,0.372256387067601,0.454183435074233,16.5,55.5,2.65322580645161,1.3780487804878
"DEB3","2014",73.3,69,77.6,47.4,77,89.9,44.4,73.3,87,51,81,91.9,1.8,-0.5,2,2.7,0.172485078606882,0.366275288732801,0.461239632660317,16.9,54.4,2.53383458646617,1.39820359281437
"DEB3","2015",73.2,68.6,77.7,45.4,78,88.9,40.8,74.9,84.7,50.5,81.4,91.8,2.8,1.8,-0.5,2,0.170606445877394,0.362815388748413,0.466578165374194,15.8,57.6,2.43410852713178,1.40566037735849
"DEB3","2016",73.5,69.3,77.5,48.3,78.3,88.1,42.5,75.8,84.3,54.4,80.9,91.1,1,2.8,1.8,-0.5,0.16936207640628,0.361813585163748,0.468824338429972,15.8,56.3,2.33088235294118,1.41212121212121
"DEB3","2017",73.7,69.2,78,48.5,78.8,87.2,42.3,76,82.9,55.1,81.7,90.4,0.8,1,2.8,1.8,0.169083746240786,0.363560187507979,0.467356066251236,17.6,54.7,2.26282051282051,1.49840255591054
"DEC0","2006",64.2,57.4,70.8,42.1,70.3,83.9,35.6,65.2,78.4,49.9,75.3,87.7,3.2,,,,0.169398105397001,0.41872855051076,0.411873344092239,23.8,57.4,2.41624365482234,1.81069958847737
"DEC0","2007",66.2,59.1,73.1,44.8,72.2,84.4,37.3,66.3,79.8,53.6,77.8,87.9,2.5,3.2,,,0.171709721026335,0.411707223578233,0.416583055395432,20.7,63.5,2.48795180722892,1.87830687830688
"DEC0","2008",67.3,60.4,74.1,45.2,71.9,85.1,39.8,65.9,79.5,51.8,77.9,89,0.3,2.5,3.2,,0.172335192058494,0.403938503755563,0.423726304185943,20.2,64.5,2.45731707317073,1.91620111731844
"DEC0","2009",66.5,60,72.9,42.8,71.1,83.5,38,65,81.1,48.6,77.3,85,-11,0.3,2.5,3.2,0.172260851894719,0.394493872754742,0.433245275350539,17.2,64.4,2.59848484848485,1.59459459459459
"DEC0","2010",67.4,61.3,73.4,45.5,70.2,86.1,41.5,64.4,84.6,50.3,76.5,87,5.3,-11,0.3,2.5,0.172409204029757,0.384559990181422,0.443030805788821,16.2,64.2,2.4469696969697,1.55230125523013
"DEC0","2011",68.4,62.3,74.5,51.1,71.3,86.7,45,65.4,84.5,58.7,77.5,88.3,4.6,5.3,-11,0.3,0.171223767319043,0.37535129564237,0.453424937038587,15.7,63,2.54032258064516,1.46616541353383
"DEC0","2012",69,62.4,75.6,48.7,73.3,86.7,42.5,67.4,83.3,57,79.2,89.1,-1.4,4.6,5.3,-11,0.167494735182324,0.359666265898688,0.472838998918988,15.7,62.5,2.60833333333333,1.45801526717557
"DEC0","2013",69.9,64,75.9,49,74.6,86.3,44.5,69.5,82.6,55,79.8,88.8,-2.4,-1.4,4.6,5.3,0.165677945560753,0.351340378602419,0.482981675836828,15.8,61.4,2.66949152542373,1.43703703703704
"DEC0","2014",70.2,64.3,76,42.9,76.7,84.8,37.8,72.6,78.9,49.3,81.1,88.3,3.2,-2.4,-1.4,4.6,0.164135314747342,0.345428328397993,0.490436356854664,16.1,61.4,2.65289256198347,1.44981412639405
"DEC0","2015",70.7,66.4,74.9,43.5,75.6,89.3,38.6,72.9,85.8,49.1,78.5,91.6,0.1,3.2,-2.4,-1.4,0.162419940327816,0.342409176770841,0.495170882901343,16.8,63.2,2.48888888888889,1.52941176470588
"DEC0","2016",71.9,68.5,75.2,46,76.4,87.1,43.3,74.1,84.1,49,78.8,89.1,-0.4,0.1,3.2,-2.4,0.161425251266895,0.341948783488812,0.496625965244293,15.9,64.4,2.35820895522388,1.56066945606695
"DEC0","2017",72.6,68.7,76.3,45.7,77.8,87,41.5,75.4,82.4,50.3,80.2,90.2,2,-0.4,0.1,3.2,0.161264481898775,0.346226894823583,0.492508623277642,15.8,61.2,2.37593984962406,1.47670250896057
"DED2","2006",64.9,61.5,68.1,34.7,64.9,80.5,26.6,61.3,78.3,42.3,68.1,83,3,,,,0.196562000642699,0.403674829530698,0.399763169826603,5.3,60.6,2.35555555555556,1.13595166163142
"DED2","2007",68.2,65.6,70.8,38.8,68.7,81.4,34.8,65,80,42.6,72.1,82.9,3.5,3,,,0.195662317170685,0.403778309270713,0.400559373558602,4.8,62,2.425,1.12903225806452
"DED2","2008",70.1,67.5,72.5,41.7,69.7,82.7,36.5,66.1,81.8,46.3,73,83.7,-1.1,3.5,3,,0.189824599530937,0.404533970823938,0.405641429645124,4.4,62,2.225,1.12698412698413
"DED2","2009",71.1,69.1,73,40.4,70.7,83.7,36.5,67.8,82,43.8,73.2,85.9,-4.3,-1.1,3.5,3,0.180237140288932,0.403535324637451,0.416227535073617,4.1,62,2.24324324324324,1.11635220125786
"DED2","2010",72.9,70.6,75,41.2,72.2,84.7,37,69,82.8,44.8,74.9,87.1,2.7,-4.3,-1.1,3.5,0.170706327537121,0.402577718232949,0.42671595422993,4.1,62.1,2.075,1.13201320132013
"DED2","2011",74.6,72.1,76.9,49.8,73.6,87.2,43.9,70.3,85,55,76.5,89.8,2.4,2.7,-4.3,-1.1,0.161778358853223,0.401564500969558,0.43665714017722,3.9,62.5,2.22857142857143,1.11437908496732
"DED2","2012",74.5,71.3,77.6,47.1,73.6,87.9,39,69.4,85.4,54.7,77.1,91,0.3,2.4,2.7,-4.3,0.151864792394572,0.39689290449417,0.451242303111257,3.8,62.3,2.13888888888889,1.11764705882353
"DED2","2013",74.7,72.5,76.7,41.8,75.2,86.1,38.7,72.6,83.2,44.7,77.4,89.6,1,0.3,2.4,2.7,0.14410558018126,0.393753583313212,0.462140836505528,3.9,62.6,2.10810810810811,1.12374581939799
"DED2","2014",74.7,72.8,76.5,33.1,75.7,86.9,31.1,73.8,84.4,34.8,77.4,89.2,2.9,1,0.3,2.4,0.137100725332556,0.394923570164874,0.46797570450257,3.9,62,2.02564102564103,1.12828947368421
"DED2","2015",75.8,74.8,76.7,33.7,76.7,87.2,32.8,75.9,85.2,34.4,77.6,89.2,3.4,2.9,1,0.3,0.130762907942648,0.396240374921282,0.472996717136069,4.1,64.9,1.92857142857143,1.13548387096774
"DED2","2016",77.3,75.5,79,39.3,79.2,87.4,35.9,77,85.8,42,81.2,89,1.1,3.4,2.9,1,0.126049583184938,0.398899962372958,0.475050454442104,3.6,65.3,1.91891891891892,1.11858974358974
"DED2","2017",78,75.9,80,36.3,80.8,88.8,31.7,79.2,86.2,40.5,82.2,91.3,2.1,1.1,3.4,2.9,0.125212630342903,0.402522811264683,0.472264558392414,4.7,63.9,1.82352941176471,1.1608832807571
"DED4","2006",65.4,61.6,69.1,37.2,64.7,81,32.1,59.1,79.3,41.7,69.7,83,5.2,,,,,,,3.6,65.5,,
"DED4","2007",67.9,64,71.7,40.1,67.4,82.2,33,61.8,80.7,46.2,72.2,84.1,3.1,5.2,,,,,,3.8,66,,
"DED4","2008",69.8,66.2,73.2,41.8,68.2,84.4,36,62.5,82.7,46.4,73.2,86.5,-0.2,3.1,5.2,,,,,3.4,67.3,,
"DED4","2009",70.2,67,73.3,43.5,68.2,85.3,34.1,63.3,84.5,51.4,72.4,86.5,-6.5,-0.2,3.1,5.2,,,,3,66.6,,
"DED4","2010",71.8,69.2,74.3,40,70.5,85.7,34.3,66.4,85,45.1,74.1,86.6,4.5,-6.5,-0.2,3.1,,,,4,66.8,,
"DED4","2011",73.6,70.8,76.2,48.8,73.2,86.1,41.7,69.1,84.9,55.4,76.8,87.5,3.3,4.5,-6.5,-0.2,,,,3.5,67.4,,
"DED4","2012",73.9,70.6,77,44.7,74.4,86,34,70.7,84.1,55.5,77.7,88.2,-0.5,3.3,4.5,-6.5,0.140019977734254,0.368865665096483,0.491114357169263,3.2,68.2,1.93939393939394,1.12790697674419
"DED4","2013",75.2,71.8,78.4,49.3,75.4,86.2,36,70.8,85,61,79.5,87.6,-1.5,-0.5,3.3,4.5,0.131629026195369,0.365280881910406,0.503090091894225,3.5,69.1,2.12121212121212,1.13306451612903
"DED4","2014",76.2,73,79.3,35.8,77.7,87.7,32.5,74.5,83.9,38.7,80.8,91.2,3.1,-1.5,-0.5,3.3,0.124317990723914,0.365070926794868,0.510611082481217,3.3,67.1,2.03125,1.12121212121212
"DED4","2015",75.8,72.5,79,34.6,78,87.7,26.5,75.3,84.5,42.1,80.7,90.6,0.5,3.1,-1.5,-0.5,0.118151083656622,0.365099798338379,0.516749118005,3.4,71.8,1.88888888888889,1.140625
"DED4","2016",76.8,73,80.3,35.5,79.3,87.7,32,75.3,83.2,38.5,83,92.3,1.6,0.5,3.1,-1.5,0.114891955393775,0.367332748907539,0.517775295698686,4,70.1,1.86046511627907,1.16044776119403
"DED4","2017",77.8,74.7,80.6,36.4,81.5,87.4,32,78.7,83,40.1,84.2,91.6,1.7,1.6,0.5,3.1,0.115758271373066,0.370508371508038,0.513733357118895,4,72.1,1.84090909090909,1.18884120171674
"DED5","2006",63.2,63.1,63.2,32,63.3,79,28.7,63.6,78.6,35.2,63.1,79.6,6.2,,,,,,,5.5,59.7,,
"DED5","2007",65,62.6,67.3,31.8,65.2,79.7,25.8,62.1,77.9,37.4,67.8,82.1,3.6,6.2,,,,,,6.2,60,,
"DED5","2008",68.2,66.7,69.7,40.2,68,81.6,35.9,65.1,81.2,44.1,70.5,82.1,1.5,3.6,6.2,,,,,5.2,60.2,,
"DED5","2009",69.4,66.2,72.5,41.4,68.2,83.3,34,63.8,80.9,47.9,71.9,86.6,-2.5,1.5,3.6,6.2,,,,5.7,60.4,,
"DED5","2010",71,67.3,74.7,39.9,69.5,84.1,31.6,64.2,81.7,47,74.1,87.4,3.3,-2.5,1.5,3.6,,,,5.3,59.9,,
"DED5","2011",72.2,69,75.4,48,70.4,86.6,44.1,64.4,85.4,51.9,75.6,88.1,5.4,3.3,-2.5,1.5,,,,4.2,60.5,,
"DED5","2012",72.3,70.6,74.1,42.1,71.4,87,36.8,68,86.4,46.9,74.3,87.8,2.7,5.4,3.3,-2.5,0.150845728314761,0.41341686992842,0.435737401756819,4.7,61.5,1.9375,1.16438356164384
"DED5","2013",73.3,71.1,75.4,38.9,73.8,85.9,30.3,71.6,84,47.1,75.7,88.6,1.5,2.7,5.4,3.3,0.144958606134316,0.411739335192793,0.443302058672891,5,60.4,1.96078431372549,1.1672131147541
"DED5","2014",73.4,71,75.9,32.7,74,87.4,25.1,71.7,85.6,40.1,76.2,89.3,4.1,1.5,2.7,5.4,0.139052373790269,0.414608909292785,0.446338716916947,4.7,60.1,1.88,1.16666666666667
"DED5","2015",73.7,71.8,75.4,34,75,85.9,32.6,73.4,83.2,35.4,76.5,88.7,1.1,4.1,1.5,2.7,0.132814173014188,0.418481565484071,0.448704261501741,5,65,1.98039215686275,1.17832167832168
"DED5","2016",74.9,74,75.8,35.9,76.8,86.6,29,76.2,84.9,41.3,77.5,88.5,2.9,1.1,4.1,1.5,0.128783729845634,0.424345514909048,0.446870755245318,5,64.3,2.22222222222222,1.1505016722408
"DED5","2017",76.3,75.7,76.8,38.3,78.3,87.8,34.6,78.4,85.8,41.4,78.1,89.9,3.2,2.9,1.1,4.1,0.127332965044057,0.431429521946277,0.441237513009666,5.1,63.6,1.82142857142857,1.18543046357616
"DEE0","2006",63.4,60.4,66.2,40.4,65.3,80.1,35.6,61.9,79.4,45,68.6,80.8,3.7,,,,0.192898151280861,0.391833304896278,0.41526854382286,10.5,63.9,2.22340425531915,1.38056680161943
"DEE0","2007",65.9,63,68.7,40.7,67.9,82.2,35.5,63.9,82.8,45.5,71.6,81.4,2.7,3.7,,,0.192248528704193,0.388387132709341,0.419364338586466,10.2,66,2.15789473684211,1.42035398230089
"DEE0","2008",67.7,64.6,70.6,41.9,69.1,82.6,36.3,64.9,82.6,46.8,73,82.5,0.4,2.7,3.7,,0.186035273340768,0.385804213592457,0.428160513066775,8.9,68,2.18518518518519,1.38028169014085
"DEE0","2009",69.1,67.2,71,41,70.3,83.9,34.8,67.7,84.2,46.6,72.6,83.6,-6,0.4,2.7,3.7,0.176631805453059,0.382396826461723,0.440971368085217,7.7,68.1,2.10958904109589,1.32882882882883
"DEE0","2010",71.3,68.8,73.7,41.8,72.4,84.6,36.3,69,84.7,46.8,75.4,84.6,4.7,-6,0.4,2.7,0.16641602956435,0.378365846092896,0.455218124342754,6.8,68.6,2.15873015873016,1.27631578947368
"DEE0","2011",72.9,70.2,75.5,48.3,74,85.8,41.1,70,85.9,54.5,77.5,85.7,-0.5,4.7,-6,0.4,0.15714042183287,0.374536733397878,0.468322844769252,6.2,68.8,2.15789473684211,1.24568965517241
"DEE0","2012",72.4,69.9,74.9,46.3,74,85.4,38.4,70.5,85.3,53.5,77,85.5,2.7,-0.5,4.7,-6,0.145816787143089,0.368718998990766,0.485464213866144,5.8,68.8,2.07142857142857,1.24347826086957
"DEE0","2013",73.3,70.5,76,45,74.9,87,35.3,71.2,86.3,53.6,78.2,87.9,-0.6,2.7,-0.5,4.7,0.137743372637309,0.364283004939168,0.497973622423523,6.1,68.2,2.16071428571429,1.24242424242424
"DEE0","2014",72.9,71.1,74.6,34.9,75.2,86.2,31.1,72.8,86.1,38.3,77.4,86.2,1.1,-0.6,2.7,-0.5,0.130520021835369,0.362420311573916,0.507059666590716,6.3,68,2.04838709677419,1.2719298245614
"DEE0","2015",73.6,71.9,75.2,37.6,76.1,87.4,33.9,74,85.7,40.9,78,89.2,0.4,1.1,-0.6,2.7,0.12390718738931,0.361690267870004,0.514402544740686,5.9,70.4,2.03448275862069,1.25663716814159
"DEE0","2016",73.7,71.5,75.8,38,76.7,86.9,32.7,74,85.6,42.6,79.2,88.2,1.8,0.4,1.1,-0.6,0.119413902924858,0.362324018951372,0.518262078123769,6.9,69.7,1.92957746478873,1.31981981981982
"DEE0","2017",73.9,72.8,74.9,37.4,77.6,87.9,33.3,75.7,87.9,40.8,79.3,87.9,1,1.8,0.4,1.1,0.120132101122479,0.364677749798613,0.515190149078908,6.9,70.2,1.85135135135135,1.34418604651163
"DEF0","2006",68.5,62.9,74.1,45.4,73.1,84.8,42.2,68,79.2,49.1,78.7,88.2,2.9,,,,0.163278414574378,0.43828494566778,0.398436639757842,15.1,64,2.44354838709677,1.47509578544061
"DEF0","2007",69.8,63.6,75.9,47.5,74.2,85.6,43.6,67.8,81.4,51.7,81,88.4,1.8,2.9,,,0.166180557287358,0.434091157977597,0.399728284735045,15,64.7,2.47933884297521,1.47637795275591
"DEF0","2008",70.8,64.9,76.5,46.8,75,85.8,42.9,69.2,81.7,51,81.4,88.5,2.6,1.8,2.9,,0.168526721227298,0.428714867099765,0.402758411672937,14.7,65.1,2.40983606557377,1.49795918367347
"DEF0","2009",70.6,65.2,76,48,74.5,85.3,44.3,68.9,80.6,51.8,80.4,89,-4.1,2.6,1.8,2.9,0.170275074002992,0.420881445734231,0.408843480262777,13.2,64.4,2.41284403669725,1.40221402214022
"DEF0","2010",71.3,67.1,75.6,46.6,75.7,85.9,43,72.2,81.1,50.5,79.5,89.7,1.2,-4.1,2.6,1.8,0.172042786946574,0.411578701175496,0.416378511877929,13.8,63.4,2.3,1.46332046332046
"DEF0","2011",72.7,68.5,77,53,77,87.5,48.4,73.2,83.6,58.3,81,90.8,2.9,1.2,-4.1,2.6,0.173052282008114,0.401576724088669,0.425370993903216,13,64.2,2.30973451327434,1.43629343629344
"DEF0","2012",73.5,69,78.1,53.4,78.2,87.6,48.2,74.5,82.9,59.2,82,91.7,2.8,2.9,1.2,-4.1,0.170582729203748,0.38391718030173,0.445500090494522,12.2,63.5,2.29245283018868,1.38827838827839
"DEF0","2013",73.7,69.3,78.1,52,78.4,87.7,47.2,74.5,82.6,57.4,82.4,92.3,-0.8,2.8,2.9,1.2,0.170444728768037,0.373904302884789,0.455650968347174,12.4,62.7,2.27522935779816,1.40221402214022
"DEF0","2014",74.2,70.2,78.1,44.8,79.5,87.9,42,75.7,84.2,47.7,83.6,90.9,1.8,-0.8,2.8,2.9,0.170505620307769,0.364886695148423,0.464607684543808,12.1,63.1,2.3047619047619,1.39033457249071
